url,rating,title,pros,cons,advice,reviewer,datetime,language,id,culture_and_values_rating,diversity_and_inclusion_rating,work_life_balance_rating,senior_management_rating,compensation_and_benefits_rating,career_opportunities_rating,location,is_current_job,rating_ceo,rating_business_outlook,rating_recommend_to_friend
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86615971.htm,4,Booking.com is a great company,"Booking.com is considered a great company to work for due to its dynamic work environment, focus on employee development, and emphasis on fostering a positive company culture.",The fast-paced and competitive nature of the travel industry can sometimes result in a high-pressure work environment at Booking.com.,,Account Manager,2024-04-23T18:27:28.607,en,86615971,5,4,4,3,3,3,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86610037.htm,5,"Good company, not so good management","Good people and culture, people are friendly and willing to help.","Bad management if you’re unlucky. Micro management by this one person 
.",,Customer Service Specialist,2024-04-23T14:24:17.460,en,86610037,5,5,3,2,3,4,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86553582.htm,3,working at booking.com,Nice atmosphere and working space,Difficult customers and very busy at times,,Customer Service Representative,2024-04-22T07:27:41.183,en,86553582,4,5,4,3,4,3,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86533970.htm,3,London office,"Good work colleagues, friendly people.",Wasn’t lucky enough to have a good manager. Micro management.,,Customer Service Specialist,2024-04-21T15:43:14.070,en,86533970,5,5,3,2,3,2,,False,NO_OPINION,POSITIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86527915.htm,5,Great exp,Amazing place to work at,Amazing team to work with,,Senior Software Engineer,2024-04-21T09:30:04.537,en,86527915,4,4,4,4,4,4,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86508287.htm,4,Good job,"Not staying after hours, good vibe",You don’t rest for a minute,,Account Manager,2024-04-20T06:53:00.667,en,86508287,4,5,5,2,3,3,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86473395.htm,4,Relax work enviroment,Relax work environment with very good support form peers.,Peers support was awesome but lacked some management support.,,,2024-04-19T01:52:34.723,en,86473395,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86468195.htm,5,Great Place,Great Teams and job opps.,Not great for career growth and covid hit hard.,,Senior Actuarial Analyst,2024-04-18T21:10:36.050,en,86468195,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86456791.htm,5,Awesome Environment,"Amazing workers and work philosophy.
Cheap food available.",The work commute was a bit awkward.,,Customer Relations,2024-04-18T13:18:15.997,en,86456791,5,5,4,5,4,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86441451.htm,3,good job,"good environment, work relations, coworkers",salary not the best for the title and workload,Review salaries,Customer Service Manager,2024-04-18T06:20:45.280,en,86441451,3,3,4,3,2,2,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86438973.htm,3,good for women with kids,good company culture and values,few opportunities for career development,,Account Manager,2024-04-18T04:54:40.393,en,86438973,4,5,3,4,2,1,,False,DISAPPROVE,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86438955.htm,3,Politics and manager gaslighting,"Good WLB
Good pay
Can learn on the job if you are junior","Surprising a lot of politics for such a small office in Shanghai
Especially with GPMs gaslighting and PIP people out 
Not a place to be in if you really wanted to have a peace of mind at work",Pay attention to those who is not held accountable for delivery and just mudding the water to show value,,2024-04-18T04:53:48.377,en,86438955,3,2,2,5,4,2,,True,APPROVE,POSITIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86353917.htm,5,Good,Good flexibility growth room for improvement,Nothing I cud thinking of,,Accountant,2024-04-16T02:06:42.713,en,86353917,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86353067.htm,5,CS at Booking,"Nice benefit package, diverse workplace",Job is repetitive and can be emotionally draining,,Customer Specialist,2024-04-16T01:30:42.177,en,86353067,4,5,5,5,4,4,,False,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86346936.htm,3,It was OK,In general people are kind and nice.,Very political environment and not much growth opportunity,,Account Manager,2024-04-15T20:16:36.133,en,86346936,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86322042.htm,2,No career plan,Nice benefits and cool coworkers.,"No possibility of career growth for workers outside of Amsterdam. Terrible compensation (salary is at the bottom-end of the industry). Year after year, employees get stacked responsibilities with no pay increase. Company is behind industry standards and disrespects its workforce.",,Localisation Specialist,2024-04-15T06:52:59.050,en,86322042,3,3,2,2,2,1,,True,NO_OPINION,NEUTRAL,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86313854.htm,4,Very good ,"Good work life balance, very flexible ",Corporate environment where you can’t create as much as you want to ,,Senior Recruitment Coordinator,2024-04-15T01:40:13.423,en,86313854,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86291578.htm,3,Its an ok place,Good perks for travel and days off,Certain teams expect lots of work,,Data Analyst,2024-04-13T23:44:41.990,en,86291578,4,4,2,3,4,3,,True,NO_OPINION,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86174865.htm,4,LPS and onboarding,"Great company culture, opportunities, benefits.",Corporate job - lot of guidelines and review forms etc. - a lot of channels and apps,,Account Executive,2024-04-10T03:02:13.027,en,86174865,4,4,4,4,4,4,,True,APPROVE,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86171290.htm,1,Great,Great job good people everything good,It’s okay but work life balance is not there,,Customer Service,2024-04-10T00:11:48.360,en,86171290,1,1,1,1,1,1,,True,DISAPPROVE,NEGATIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86133381.htm,5,Great place,I really appreciate the Working space it was inviting,No cons at this time,Keep up the work,Community Manager,2024-04-09T00:26:34.243,en,86133381,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86116776.htm,2,Good place to work,"Good working environment.
Good pay","Too much work
Slow progression",,Web Developer,2024-04-08T12:12:34.200,en,86116776,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86115642.htm,4,"Good benefits, but they struggle to retain staff",Good salary and shares package,"Politics, stress and turnover of staff is high",,Manager,2024-04-08T11:36:25.510,en,86115642,3,5,4,5,5,4,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86107760.htm,4,Depends on your team/department and your manager,"Good compensation, nice to have that company in your CV for your future career, fancy office",There may be a discrepancy between your expectations from the processes in a company of a similar level and what will happen in your team in reality,,Software Quality Specialist,2024-04-08T07:52:48.663,en,86107760,3,3,3,3,5,4,,True,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86096107.htm,3,OK for the start,"- Nice people to work with
- Team outings every month
- Lunch available in the office","Stressful, a lot of unsatisfied customers to deal with",,Customer Service Representative,2024-04-08T00:27:41.697,en,86096107,5,5,3,4,3,2,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW85978587.htm,5,Great,Great place to work cool office,No cons so far love working here,,Graduate Scheme - Software Developer,2024-04-03T17:55:17.470,en,85978587,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW85960882.htm,5,Great company,"Loved it, great atmosphere, learned a lot",None everything was well organized and great colleagues,,Account Manager,2024-04-03T08:52:21.820,en,85960882,5,5,5,5,5,5,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW85948540.htm,3,Decent,"Stable income, decent people working around","Corporation, counts breaks with the timer",,Customer Service Representative,2024-04-03T02:35:47.323,en,85948540,2,0,0,0,2,2,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW85945974.htm,1,Toxicity at it's finest,"Salary, work / life balance","The HR department and managers lack the necessary skills to effectively manage personnel, allowing long-standing employees to continue exhibiting toxic behavior without consequences.","The company's evaluation process heavily emphasizes results-driven skills, notably overlooking the assessment of soft skills and behavior. This contradiction is stark, as the organization promotes a positive and inclusive work environment in its ethos, yet fails to practice genuine inclusivity within its operations.",Account Manager,2024-04-03T00:37:48.433,en,85945974,1,1,5,1,2,2,,False,DISAPPROVE,NEGATIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW85941885.htm,4,A fantastic environment to gain invaluable experience alongside a team of worldly and like-minded individuals.,"- Exceptional international colleagues
- Vibrant company culture
- Opportunities for occasional travel
- Great office",There is room for improvement in the training of certain managers before they advance to higher positions.,,Performance Support Executive (PSE),2024-04-02T21:02:47.573,en,85941885,5,5,4,4,4,4,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW85941300.htm,4,Great place to work,"Great perks, culture and product","lack of progression, key work centralized to Amsterdam",,Tech Support,2024-04-02T20:34:31.937,en,85941300,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW85924918.htm,1,Burn out company,"Coffee is good
Nice office","Start up bonus is a Con. When they need to pay it out they change rules that pay out will happen after year not 3 months as stated in contract. 

They have 24 rule without compensation they can ANY time request you to work more hours without compensation. Get ready for 16 hour a day work weeks",,,2024-04-02T11:08:58.630,en,85924918,1,1,1,1,1,1,,False,,NEGATIVE,NEGATIVE
