,id,title,text,final_sentiment
315,1gf1446isi80g800,Productive and fun workplace ,This is the company most respectful for their agents from any background or religion. And you can progress  can’t find better I’m going back to booking.com ,pos
316,1ge257ecumb24800,Productive and fun workplace,Great place to work. Lots put in place to keep employees comfortable! There was lot's of support given and the office was nice. The hardest part was dealing with difficult customers. I loved the people and environment.,pos
317,1gdjaf6hricba802,horrible,Thousands of customers complaints and little staff to manage them. 12 colleagues left in the first 3 months. Bad company to work for. Nice managers though.,neg
318,1gd345lgvmb24800,Great company ,"Great company, great compensations, great management. One of the best Company i work with would of course reccoment to anyone but unfortunately since couple of months ago they sold the customer service to majorel and things have started to go downfall ",pos
319,1gbvts2jtj3vv800,Environment de travail pas positive ,They don’t have a culture of management or respect for the employe,neg
320,1gatpv0cm2gn1002,Start running and don't look back. ,"Don't recommend it at all!!

Supposedly friendly and family environment. Not by a long shot!! Once you leave training and go into production, they start chasing you around with numbers, KPIs and metrics from the first week.
 They even break down and calculate the seconds at your disposal in order to perform various tasks. 
They are literally breathing down your neck. The managers do meetings to let you know about what they cannot do for you, and not what they can. 
The worst working experience ever. I wouldn't try it again even if I was starving!!",neg
321,1garg0vv92fee002,Not a bad for a start position,"Not a bad company to work for.
However, the way they made all of us redundant in 2020 - wasn't the best experience ever.
Management could be a bit more caring sometimes as well, and less micro-management.",neg
322,1gajbq4qrk9af800,Interesting and captivating benefits and work environment,"I cannot put this company at fault in many aspects, it did offer me the best benefits packages you can think of - really. The job itself as I had to deal with customers, that was the hardest bit of the job, however, I’ve learned so much from it, life skills really. Opened my mind to what’s like to interact with other people from all over the globe 🌍 the work environment was just fantastic really, had two teams and the people were fairly educated, you could engage with them without much worries. I really miss that.",pos
323,1ga4kf5fik6f6802,High stress low pay,"High stress job, back to back non stop calls. the pay does not match the work that you do. number driven and sense of being under valued
work life balance is horrible. coworkers are great",neg
324,1ga050cs6kblr800,Great place to work,"Booking.com is a great place to work! I received several free trips to Amsterdam, and it is very easy to take time off work. I currently have 23 days of pto after working here 8 years. I love the diverse culture. ",pos
325,1g9ki01i2i14l802,Toxic positivity ,"Having worked for this company for several years, I found the culture of my office and several others to be full of toxic positivity. Productivity and performance was enforced with fear of termination. ",neg
326,1g97ul676grhi800,Fun and inclusive ,I actually love the job but they are doing away with CS. Wish we could stay. I learned a lot about management and people managing from this job. Hopeful go find something similar ,neg
327,1g8uv6pdfh5gj800,Fun relaxed work environment,A great work environment with fun people. Some of the culture changed since covid and having to let a lot of people go as well as less opportunity to travel but seems to be ramping back up now. A lot of on site learning and trainings.,pos
328,1g8nhvkioirqk802,Learning and working and learning,Innovative company and the company is innovative and Ok workplace and and OK workculture and OK is everything and Ok is management and not all is OK thanks ,pos
329,1g841pjgi23jb000,Great Benefits ,They had great benefits and good pay. I ended up leaving the company because 2 years in they changed the way they managed. It got a bit too stressful for me. ,pos
330,1g80ki1gig82d800,"Poor training, worse management and no support","Was mislead into thinking the job had anything to do with hotel or travel, when in fact I was interviewing for a car rental service under booking, information I did not receive until my final interview. Training was okay.  
A typical day at work includes IT issues that will not be solved for months, taking phone calls from incredibly angry customers, and receiving no help from anyone. My line manager left for holiday the second I completed training and started the job and so I was left to fend for myself with little to no support. Calling others for help is met with snarky comments about ""you should have learnt this during training"" which I probably would have had it not been for the fact that the last week of training was so plagued by IT issues I got no practical on the job training whatsoever. 

Most enjoyable part of the job is nice colleagues and trainers you meet during the first five weeks. Pay is reasonable. ",neg
331,1g7qijh6ais9u802,"multicultural, nice people working there","overall, the company is treating its employees fairly. you see different cultures and meet people who speak different languages, which is the best part of working there. ",pos
332,1g7gi8j4di39t802,Good place to work,"Like the colleagues I made 
Fun place to work  
long hour on the phone 
long hours seating 
now you can work from home 
good Environment 
good pay but sometimes very stressful ",pos
333,1g7cosr292pve001,Experience will depend entirely on your manager,There was a lot of freedom to be yourself when speaking with customers and to find an approach that works for you. They monitor KPIs closely but targets a fair. Some managers will focus on the volume of calls fielded rather than actual resolution of issues or quality of service. There can be a lot of pressure to do more or to do just enough. Some managers will take the time to show their appreciation but others may never mention it.,neg
334,1g700l8nvj3vt801,Diverse,Lots of workers from different backgrounds both professional and ethnic. There are many employees but they are all easily accessible and the managers had an open door policy.,neg
335,1g6qf047ii43q802,Good company culture,Booking has a good company culture. Good compensation and benefit. Leader is inspiring and give constructive advices and guide employers on how to achieve your their goals.,pos
336,1g6o4f9jmjv5h802,Decent,"Would rate this job 10/10 but the management and HR team let's it down. 

I had a great team, and the benefits were great too. I made friends for life at this place. ",pos
337,1g6me0fgqj9io802,Alright,"Exactly that, good entry role, little advancement but fundamentally alright. Fast turn over, easy to learn the ropes but repetitive. That said fairly transparent and very useful as a learning experience.",neg
338,1g5kvbnqqltcr800,Customer service ,"It was stressful job, they required to answer calls and emails as faster as we could. Working weekends and until 10 pm. If you do not solve and end the customer call in a few minutes your TL may talk to you",neg
339,1g5ic2te9kmej802,"Good energy, better snacks",Worked at booking.com for a couple years. There are caps on moving up. They offer lots of learnings to help you learn new skills. Pay is alright. Good job if you like snacks and free coffee. ,pos
340,1g5b99ic738qe002,Fun workplace ,While I worked there I felt appreciated by my team but management was horrible. Many of my coworkers felt that management was rude and lacked empathy. They were also super focused on customer ratings.,neg
341,1g56l9bnut3cg802,Great ,"Very good place to work and learn about the industry,would recommend to people wanting to work in.    This sector                                      ",pos
342,1g54trsgak99d800,"really good team leaders, hard to get days off","I had 5 team leaders in 2 1/2 years, but they all have been great and very supportive.

The pay is bad and the work very stressful. I was normally more on email than on the phone.

You will have to book all your holidays early in the year. Very little flexibility in holiday planning

",neg
343,1g50l677nt4ul800,5 stars,"What is the best part of working at the company?
Fun company culture, work-life balance, and travels.

What is the most stressful part about working at the company?
Fast-paced environment, things happen quickly and continuously. Can become a bit stressful after a while if we are missing people on the team.",pos
344,1g3sm3i92t58o800,Executive Customer Representative ,"Awful management. 
They say they are open doors as long as you say nothing they don’t want to hear. 
They don’t follow ethical policies as they present in trainings. 
They promise too much and deliver almost nothing. They don’t give ANY credit to whom deserves it. 
Promotions only if you get personal friend with management. 

",neg
345,1g3rfemmajm5n802,Fun atmosphere ,Office doesn’t feel like an office. Everyone is a family. Atmosphere is energetic and it’s easy to be put in a great mood the second you walk in. Love it!,pos
346,1g3pc5fslicbp802,A company for young people,I worked for 2 departments in this company and concluded that this company is not for parents who have small children. Some managers believe small children can be left in a room alone and you will be blamed if you prioritise your family. Overall this company is good for young people who have no family to take care of. Of course it depends on the departments so I would recommend to check it when you have an interview.,neg
347,1g3kosdi2i7ku802,Call center,"Great team building environment, lots of training, lots of pressure but if you like customer service you'll be OK as long as you don't take it personal because you'll be working with complaints most of the time ",neg
348,1g3ebjp2ric91802,Lovely workplace. ,"Booking is stressful  but by far the best job that I have ever had in my life. The people, the free lunches, the freaky Fridays. Everything was a1. However management need some management training. ",pos
349,1g2pdl541m6e8800,good ,"good job and easy culture 
good pay and benefit 
manager helps lots
booking,com cares people 
also have life insurance 
however, due to covid, b,com have to dismiss cs team, that is bad news 
",neg
350,1g2l13crnt1ci801,Inclusive and progressive ,"Excellent company to work for. Very relaxed, with casual dress code. Offer a good work life balance and also have a lot of scope to progress. Best company I have worked for! ",pos
351,1g1p73unbsu1m800,Productive and fun workplace with great benefits,"I loved working for this company, the benefits were great, the job had a clear vision for progression, incredibly multicultural and inclusive with a competitive salary.",pos
352,1g1f79tvnpkjf800,Company is closing,First years were amazing. Went to Europe. Company failed their employees. Took a dive when covid hit. Alot of employees were fired with no notice at all. ,neg
353,1g1eb2enh2f42001,Senior CS,"The work load was overwhelming, and you were micromanaged within every minute of you day, they have alot of favoritism, and the company sold their CS department to anoter company so they wont have to pay their EEs severance ",pos
354,1g19tf238ocra802,Great company with high translation standards.,"I have been a translator all my life long but translating within the hospitality sphere turned out to be more challenging than I thought it would be. 

Overall, it was a good learning experience but at the end I discovered that hospitality arena was not my cup of tea.",neg
355,1g16dait1pkem802,Just don't.,Booking forced me to learn on the fly and sink or swim. I'm very glad for the opportunities they created in the lay offs that better places to work exist.,pos
356,1g0fiam6fsu39800,"a typical day at work
what you learned
the management
the company culture
the hardest part of the job
the best part of the job","a typical day at work
what you learned
the management
the company culture
the hardest part of the job
the best part of the job",pos
357,1g08ff07uk24g802,Good co-workers,Work hard and fast environment. Good co-workers. Friendly environment. ,neg
358,1fvsl3tubt4jb800,Great work culture and environment . Tough calls. ,It was a call centre so having a work life balance is nearly impossible with any company. The training was okay but definitely better than more. They at least invested in a training version of their CSM so you can practice. They have a phone in help desk for assistance during a call and they have a tech support department if your having issues with your computer. HR is available and accessible. Benefits are good and requesting time off is not difficult but obviously still needs to go through an approval process. The queue itself was very fast paced and the calls can be stressful. ,neg
359,1fuq2q92mhich802,Decent place of employment for a short period of  time,"My co-workers and managers helped me in dealing with the workload. However, the company was not organized and poorly communicated with employees, customers, and employees.  The software apps were outdated and inadequate.   I am glad I left.   I do not miss it one bit. ",neg
360,1fueq5gnnt5js801,Gvvv,"Pros

Great people to work with and learn from, you get much more responsibility at Booking.com compared to other large companies I have worked for, and this sense of autonomy really makes you feel like you are owning your work and improving your skills in a company that actually cares about your career. Relocation team went above and beyond to really make you feel valued, before you have even started! Culture is friendly and there are always open conversations going on throughout the business on important topics, such as wellbeing, diversity and inclusion. Work/life balance is great and lots of perks!

Cons

Onboarding remotely wasn't the most fun in a pandemic but Booking.com did their best to keep us all engaged throughout the sessions",pos
361,1fue5fv1a2106000,Mixed experience,"Positives:
-very good office conditions (modern equipment, free food, coffee, relaxed atmosphere)
- great people to work with
-interesting, not boring job (CS department)
Negatives:
- to much stress and pressure due to work overload (not enough employees)
- productivity over quality
- poor employee protection against unfair treatment from management
",neg
362,1ftqt67fh3gu0000,Terrible place to work,"The Booking.com Toronto office  was a terrible place to work. Toxic environment, awful management, poor pay, no room to advance, etc. I would not recommend working here!",neg
363,1fthnk746k3pi800,A Place to Grow in the Real World,"I like working for Booking.com. The team is great and values your time. However, the chance to be promoted is very smallso that means a salary raise also is very small. Overall, it is a good middle income company. ",neg
364,1ft9fbj0mu1ec800,Read current news,"Crazy hours- liked the 4 10s but not swing shifting from second to third shift.

Complaints- so many complaints all night long in customer service. You get rated even if the guest had a horrible experience at a hotel. Money doesn't fix things with guests but that's how they handle it.

Amsterdam Trip- got cancelled for most at random and very pre Covid. It was supposed to be a benefit.

No real bonus- would have been nice to have less swag and a more livable wage.

Casual Dress Code, Everyone has the same personality, company parties and swag was fun. Massage chairs and free fruit.

They just laid thousands off world wide. Google is your friend.",neg
