,id,title,text,final_sentiment
317,1gj71a0rbi3oj802,Fun place to work,"Many calls, some stress but overall fine place to work. Not a security job to be. My team lead was good and kind to help me anytime. Fun time moment with team at the office",pos
318,1gi8s9ma1j323801,5 stars,"What is the best part of working at the company?
Offering our in-law suite with Airbnb has been a great experience for me. For hosts, location and excellent communication skills are most important. I haven't needed to use Airbnb property insurance coverage yet, so cannot comment on that. Calling corporate customer service takes time, but has been helpful on occasion.

What is the most stressful part about working at the company?
Dealing with disgruntled guests are difficult, but that hasn't happened more than a couple of times in three years. Most people are considerate and polite as guests.

What is the work environment and culture like at the company?
It's great to work from home-- I just manage one in-home listing

What is a typical day like for you at the company?
Paying attention to my phone, laundry, cleaning",pos
319,1gi6b8k4mj4ia800,a great side business,if you have the contacts or the cash to get into Airbnb it is definitely worth it. you are your own boss and can earn as much as you like depending on location. ,neg
320,1ghcgi44cipab800,Best work experience ever,"I have worked in a lot of different places,

This is probably the best experience I’ve ever had, going from the office space to the coworkers to work itself.

Due to covid 19 they had to fire 80% of the Montreal office, still proceeded to give us lots of time to turn ourselves around and many other things that I cannot disclose.",pos
321,1gfng44sdkohc800,Great way for entrepreneurs  ,As a host you can make great income here but it’s really how your advertise and take care of your listing/experience/guests. Sometimes you may get bad guests and can feel like things aren’t fair in some situation since they cater to the guest but it’s always a learning experience and something you can grow back from ,neg
322,1gfm7g5jggbu2801,Great way to start a business,Great way to start a business and Airbnb is always there if you have any concerns or help. You can host your property in the way you see fit and are not constrained.,pos
323,1gf6ulolughrc802,5 stars,"What is the best part of working at the company?
I rented out my own home so it was a work at home job.

What is the most stressful part about working at the company?
Getting the house clean for my gas. Making sure the gas were satisfied with her stay.

What is the work environment and culture like at the company?
Airbnb is a great company.

What is a typical day like for you at the company?
When I had guests arriving I had to get the house completely cleaned so they could come and visit my home it had to be as clean as a best hotel you’ve ever stayed in!",pos
324,1ge9mi7oakefc802,Great flexibility,Super Hosts have great flexibility. It gives a 1099 homeowner the ability to use an international advertising platform for renting out a room for vacationers on weekends and weekdays. It's an excellent gig that gives a 1099 property owner the ability to use an excellent advertising platform. Great,pos
325,1ge5i42q3i3ao800,Amazing!,"This is a place where leadership  just really gets it. And since we spend so much time working that is comforting, and needed. People are relaxed, efficient, smart, and kind!",pos
326,1ge3veh4rmnbq802,Healthy Work life balance,"Airbnb is highly employee centric organization. The learning may be slow if you work on certain projects but overall, it's an organization to settle into.",neg
327,1gdseco28mb24800,Flexible working environment ,"You get to learn, understand and meet different types of people.Your character is put to the test . You learn to be humble and submissive.You improve.",neg
328,1gdnv960bkefc802,"good for start, no career- growth","if you work for them as a freelance photographer
the pay is low but you can choose in which project do you wanna work and you have lots of free time. no career-growth ",neg
329,1gcus24dbklto801,Best Airbnb apartment in Cuba,This was my first job and for sure the best one. All I know I learned here. The Owner is customer service oriented. I’m really proud of my work here. Thanks,pos
330,1gccvvvu2jji2802,Such an incredible place to work! ," I have absolutely nothing bad to say about my experience at Airbnb! The people, culture and perks are unlike any others! I would strongly recommend the company to anyone interested in joining. ",neg
331,1gblj5aq1i928802,Obsessive Managers,Hated working here. Airbnb allows you to be threatened by customers and reprimand you for hanging up on them. There is no room for progression as the jobs that go up are already promised to other people. If you don't click your mouse every 60 seconds you are flagged by your manager for not being productive even if you don't receive a single phone call your whole shift,neg
332,1gbhnt7m0i0dt800,"You are a host, people will destroy your home, you have to be okay with that.","Everything pertaining to what it means to run a Mini hotel. You do every job to every degree in regard to accommodating new individuals in your own home. Not everyone is the same, but a respective work habit and staging will keep you sane. How hospitable are you? How well do you mind the space you live in being tampered with? Used differently than you do, how respectful are you with other people properties. These will be tested. You will meet all walks of life and you will have to bare with a smile on your face and accept LIFE. 
It has shown me so much and allowed me to grow. But as time goes, just like people do, it gets old. Either acquire more units, or just have someone else run it. Mini Monopoly. ",neg
333,1gb4gmflcia3o801,Great investment easy job,Loved it ! Great place to work and great return perfect investment wouldn’t want to work anywhere else make your own schedule work when you want loved it ,pos
334,1gb48l2rpkc0q801,Diverse and very team savvy ,"If you enjoy working in groups and having 1 supervisor with a group of 20 more then this is the place to be. The pay was good too for vegas I must say. 
I did enjoy the benefits and the work life balance sort of. ",pos
335,1ga470acej22r802,Awesome company,Love airbnb it definitely has shown me more about marketing and interpersonal communication for optimal sales and relationship/network building. Would work again.,neg
336,1g92o0td3jg8r801,"Great independent work environment, for go getters ","Great company and people to work and meet through this opportunity, people travel from all over the world and need accommodating places to meet there needs of them and there family and they provide that. ",pos
337,1g920qptsghrl800,Love the independence ,Love the independence of taking control of determining whom I allow to book a reservation with. Great networking opportunity to promote future business.,pos
338,1g7v1bahairqs800,Easy to keep track of booking but often need to be available for any issues or inquiries.,Need to be available to answer any guest problems at any time. Often guests do not abide by house rules. Not very good pay to be a host along with the landlord as they usually take the majority of the pay ,neg
339,1g7s2mkraj21e801,Great place to work and be part of. ,"Best place to work for, great people and lovely office commodities and perks. If you want to give back to the community and Bring forward the best out of yourself, this is it! ",pos
340,1g7ktj3jdi39t800,productive and fun,"typical day I clean the airbnb. My manager is quite very nice, so are my co workers they are very nice I love the pay and it makes sense and its not that hard",neg
341,1g77i0gevhaph801,Flexable,It is flexable and can work without micromanagement. I enjoy being able to work alone and do a good job without any supervision.I am satisfied with the job.,pos
342,1g6oc6dmhh1hl802,2 stars,"What is the best part of working at the company?
They are an international company that require a consistent, high-
 quality standards from their photographer.

What is the most stressful part about working at the company?
No support from Airbnb and their photography department.  There is no contact at Airbnb for questions and support from anyone at the photography department.  It takes 5 days for them to return an email. They seem to make a point of distancing themselves from both the photographer and host.

What is the work environment and culture like at the company?
Hard to tell.  To have a culture there has to be interaction, and the Photography Department seems to make it an operating rule to not interact with its photographers.

What is a typical day like for you at the company?
Drive at least an hour to a property and make beautiful pictures for an hour and half.",neg
343,1g6j8ntan28d2000,Let's me be independent,Like that I can it doesn't take up my whole day. I dread when there's big parties but for the most part it's ok. The laundry can be time consuming. The owner of the house was very specific about where everything was placed⁶t,neg
344,1g6iavpddj30l801,5 stars,"What is the best part of working at the company?
Extra income and meeting people from different states.  During the  Covid first onset I had one guest from New Zealand who got stuck in the states and ending up staying at my place for a couple of months.  

What is the most stressful part about working at the company?
Guest who are disrespectful and do not follow the house rules.",neg
345,1g68g77vd2hph000,Fun and exciting that's all in the details,"I love exploring all the details in a luxury property, seeing the uniqueness and offering my insights to make a property perfect for guests. Having the ability to contact someone for clarification or problems is a huge benefit. ",pos
346,1g51s5739t3cg802,It’s diverse ,"It’s a place to meet new people from different cultures and to make new friends, the office is fun to be as you will not be bored because you will meet or know someone.",neg
347,1g31u7lt8t5rr802,Airbnb is a platform that you can use to create your listing your space and rent it to guests,"Excellent platform to listing your space, apartment or house to rent. I received guests for different part of the world and got to know their culture and their cuisine.",pos
348,1g2asn7kro1lu801,Nice way to make extra income ,"Its nice making your own schedule, sometimes guest will break things or take the keys and the dispute process to get reimbursed can take a little time to complete. ",neg
349,1g0qilokag2f3802,"Fun, positive energy","I love my job and my schedule is flexible and the management is available always if I have questions I love working here I need to relocate and my job tasks are minimum and my commute workers are amazing people
",pos
350,1g02tqoe7308k001,"Fulfilling, turning passions and lifestyles into a lucrative investment. I love the amazing support and inclusive company of like minds!","Airbnb is a heaven sent company with a personal sense of community and commitment to excellence! I take pride in communicating with amazing and friendly guests, hosts and staff at my convenience 24 hours a day. Most people are friendly, informative and usually very grateful. It has allowed me to share in the exciting opportunities in travel and sharing the dream of our Mountain Cabin, as well as being a guest in other unique spaces. The hardest part of the job is the upkeep of the property, yet, Airbnb has made it fulfilling and more of a privilege than a chore. It has allowed me to maintain my Independence, which is most valuable to me! The most enjoyable thing is making friends and hosting our guests, and sharing the dream with special people!",neg
351,1fvoiedvvj9id801,Its fun and i am around family,Its an easy job and teaches me to be clean in my own home. It can be either really long or fairly quick depending on the type of person staying there.,neg
352,1furs50o3ic8v802,Awesome company,"Very nice company to work with and have nice work life balance
You can actually enjoy working here 
And work life balance is awesome and fun loving and worth having",pos
353,1fu8eaqk7k3pg802,Good Sideline,"As an Airbnb host, I have never experienced bad customer service whenever there's an issue with guests. They are really prompt with the requests and will make a sound judgment for both tenant and host. ",neg
354,1ftiilhd0i98g802,Constant change ,"Great opportunities to learn as the company is always changing and evolving - on the downside, this can be unsettling and chaotic at times. Need to be able to work with ambiguity ",neg
355,1ft9u1r59u2im800,Fun and inviting,"In my short time with Airbnb, you can feel that hospitality isn’t just given to paying customers, it’s extended to the employees that come in. With many ways to connect with different employees from different departments while working remotely, it allows the fostering of life long relationships. ",neg
356,1ft33699ht4j1802,Easy and fun workplace,The easiest work I've ever done. Very engaging and interesting each day. Learned new things each work day. Very relaxed work and not too much stress.  ,pos
357,1fs50tls5u21i800,I loved working there. They maintain a high standard of professionalism and work ethic.,I recommend anyone who takes pride in there work to apply with airbnb. Tge experience waas great and I would definetly work there again. I loved my job there.,pos
358,1fs3nleeho1tf802,Fun place to work at,"Enjoyed it very much to work here! Friendly team and very helpful managers, good central location and normal working hours. Positive mindset, great environment ",pos
359,1fqu3p9as3h7l002,On call sporadic out of the way requiring transport for low pay.,Okay to gain experience for entry level cleaning etc...not always easy to travel to and not Stanley work low pay sporadic on call work requiring much work for little pay.,neg
360,1fqgcq37p3cvv001,"Sales targets changed every month, by change if you hit your targets comission went down and targets went up the following month.",Sales manager with no sales experience. Call time is preferred over actual sales numbers. Forced positivity trying promote a culture which on the outside looks great but is often toxic.,neg
361,1fq66ocgjt54m802,Great environment and team to work with,"Good place and company to work with. Pay could be better, but a good environment and team to work with. I've worked with them as a Superhost but for me, it still counts as an excellent experience. ",pos
362,1fpj0tq9ho1n6800,"Energetic, fun and rewarding ",Always enjoy waking up and feeling happy for another work day. Some of the guests will make you treats or a gift because they see you every day. Makes it enjoyable ,pos
363,1fp2mvasvosng800,"It's good job if you are a host however, Air BnB is horrible when it comes to compensation for guest damages. ","It's good job if you are a host however, Air BnB is horrible when it comes to compensation for guest damages. My home was ruined by a guest and had 23,000 in damages but Air BnB was reluctant to do anything about it.",neg
364,1fospbr9vt5ee802,"Okay place to work, no room for growth",Okay place to work no room for growth gets boring after a while.  Management doesn't get too involved when there's an issue you have to figure it out on your own. ,neg
365,1fmelfhv2u2h5802,"Amazing manager, and easy to get in the routine ","Working for Airbnb with my manager was great, he was very kind and my job cleaning the house wasn’t hard, just tedious work and having to do the same cleaning every couple days or sometimes every other day. But it was definitely worth the money and my manager communicated with me well and if I had questions they were happy to help. It’s not hard to get in the roll of things.",neg
366,1fm1q9gmqu1a3802,Immature ,Immature work place with very few opportunities. People were very cliquish and mean. Nobody really cared. People slacked off and played nerf guns in the office. ,neg
367,1fiissd2ro2fs802,Recruiting ,"Awesome company! Airbnb is all about trust, transparency, and creating a sense belonging. Own your impact and make big decisions.

Leadership team is also great! ",pos
368,1fgdrmi8epi92800,"Motivating leadership, they really make you feel like you are apart of the group.",Airbnb reached out to me to be a volunteer moderator for their Facebook Host page. I was hosting a house for over a year and had to deal with customer service a lot. So basically this position is unique in that the experience is gained in the field. ,pos
369,1fgdjp9phhie4801,Meeting exciting people from all over the world. ,"I am a people's person so I  get a chance to meet people from all over the world.
Some of them are  friendly and  some tolerate the host..
However my job is to make all of them comfortable, happy and keep them safe doing their stay.",pos
370,1fdhhe014s7l5802,Its not a bad company to work for ,I for the most part loved working for Airbnb . nice flexible hours and good pay . Didn't have no complaints until the homeowners girlfriend came back from New Mexico and complaints started by her to the co host and they stopped paying me so now I'm trying to collect my $625.00 cleaning  for services not paid for in full without having to file in small claims court ,neg
371,1fdd79p1os7l5802,They really try to stand out and have a creative way to solve problems. Work culture is very accepting and broad ,"Was not bad to work for, but not paid well. Had to deal with very difficult customers due to other mistakes made by agents in different locations and sometimes not even in English. ",neg
372,1f6hafjjihijc800,Great sweet beginnings gone sour ,"I’m a couch-surfer at heart, so when I found out about Airbedandbreakfast, I was not entirely sold. Recently graduated and jobless, I decided to give the company a chance in 2011 and...I loved it! Everybody I met (for the most part) was sweet and genuine and believed in “The Mission”. However, as time went by, I felt myself fighting the plight to become a cog in the industrious and social-media driven machine—Efforts to improve workflows were overlooked, chaos seemed to reign in almost every project that was set forth, and Team Leads and Coordinators failed to address relevant points without complicating an issue further.

Of course, to add more salt to the wound, nevermind that you will also get to see that primal greedy side of people at all times (both company-wise and clients): Yeah, a client might be in the wrong here and there, but in truth, the website/app can be convoluted and depending on who tends to your case: Good Luck with getting a refund! As for my ex-teammates: Good luck with moving forward and/or repeating yourself relentlessly and/or disengaging or even apologizing for technological misgivings or misunderstandings which are out of your control. 

My greatest disappointment was being a part of the first Covid-19 related workflow overhaul. My Team and I were not clear on what to do most of the time (regardless of Leads stepping in and playing make-believe support). It was a poor attempt at dealing with a crisis, and sadly, it showed.  

After absolutely no heads-up at any given moment during the pandemic, my Team and many others disintegrated into Nothingness on May 5, 2020,

Yeah—Remote work *can* be great, but if you must constantly choose between your sanity and the job...is it really worth it? ",neg
